train_loss,train_acc,epoch,step,test_loss,test_acc
2.6431148052215576,0.1015625,0,49,,
2.7005419731140137,0.109375,0,99,,
2.4968903064727783,0.1171875,0,149,,
,,0,195,2.4929726123809814,0.11089999973773956
2.5062167644500732,0.08984375,1,199,,
2.4629290103912354,0.0859375,1,249,,
2.419309616088867,0.09375,1,299,,
2.3559587001800537,0.09765625,1,349,,
,,1,391,2.3475100994110107,0.10819999873638153
2.362887382507324,0.09765625,2,399,,
2.33683705329895,0.140625,2,449,,
2.3530447483062744,0.125,2,499,,
2.3638274669647217,0.09375,2,549,,
,,2,587,2.3148791790008545,0.11379999667406082
2.3092079162597656,0.1171875,3,599,,
2.2967488765716553,0.1328125,3,649,,
2.298166036605835,0.13671875,3,699,,
2.3068902492523193,0.14453125,3,749,,
,,3,783,2.2987794876098633,0.12399999797344208
2.313988447189331,0.10546875,4,799,,
2.3308589458465576,0.09375,4,849,,
2.304628610610962,0.0859375,4,899,,
2.2974443435668945,0.14453125,4,949,,
,,4,979,2.2867038249969482,0.1371999979019165
2.3109664916992188,0.125,5,999,,
2.2897305488586426,0.08984375,5,1049,,
2.301974296569824,0.13671875,5,1099,,
2.2965400218963623,0.13671875,5,1149,,
,,5,1175,2.276134490966797,0.14650000631809235
2.276172637939453,0.1484375,6,1199,,
2.3021109104156494,0.1484375,6,1249,,
2.2653841972351074,0.125,6,1299,,
2.2623770236968994,0.15234375,6,1349,,
,,6,1371,2.26235032081604,0.15880000591278076
2.263528347015381,0.16015625,7,1399,,
2.256507396697998,0.15234375,7,1449,,
2.2593023777008057,0.15625,7,1499,,
2.276975154876709,0.17578125,7,1549,,
,,7,1567,2.247932195663452,0.16429999470710754
2.2891831398010254,0.12890625,8,1599,,
2.24776554107666,0.171875,8,1649,,
2.257720947265625,0.13671875,8,1699,,
2.2486374378204346,0.19140625,8,1749,,
,,8,1763,2.2329812049865723,0.17090000212192535
2.2516071796417236,0.1953125,9,1799,,
2.25666880607605,0.16015625,9,1849,,
2.221423864364624,0.203125,9,1899,,
2.2618350982666016,0.140625,9,1949,,
,,9,1959,2.2122769355773926,0.1882999986410141
2.2063660621643066,0.2265625,10,1999,,
2.231445550918579,0.171875,10,2049,,
2.244760274887085,0.14453125,10,2099,,
2.2394237518310547,0.1796875,10,2149,,
,,10,2155,2.1866326332092285,0.20059999823570251
2.219754695892334,0.171875,11,2199,,
2.2204830646514893,0.17578125,11,2249,,
2.208153486251831,0.171875,11,2299,,
2.206749439239502,0.203125,11,2349,,
,,11,2351,2.160767078399658,0.20559999346733093
2.1754374504089355,0.1953125,12,2399,,
2.197012186050415,0.17578125,12,2449,,
2.2214598655700684,0.18359375,12,2499,,
,,12,2547,2.1293227672576904,0.21459999680519104
2.210824489593506,0.17578125,13,2549,,
2.1805272102355957,0.15625,13,2599,,
2.1578938961029053,0.22265625,13,2649,,
2.1226377487182617,0.25390625,13,2699,,
,,13,2743,2.110804319381714,0.22040000557899475
2.149523973464966,0.203125,14,2749,,
2.1796371936798096,0.1953125,14,2799,,
2.2074193954467773,0.19921875,14,2849,,
2.1660408973693848,0.16796875,14,2899,,
,,14,2939,2.0888984203338623,0.22589999437332153
2.1728549003601074,0.23046875,15,2949,,
2.1660313606262207,0.21484375,15,2999,,
2.124610185623169,0.21484375,15,3049,,
2.131781578063965,0.24609375,15,3099,,
,,15,3135,2.0724642276763916,0.22939999401569366
2.1083695888519287,0.23046875,16,3149,,
2.1368510723114014,0.20703125,16,3199,,
2.1744823455810547,0.21484375,16,3249,,
2.148026466369629,0.19140625,16,3299,,
,,16,3331,2.0596954822540283,0.23409999907016754
2.1471071243286133,0.26171875,17,3349,,
2.186765670776367,0.140625,17,3399,,
2.155642032623291,0.19921875,17,3449,,
2.1503779888153076,0.234375,17,3499,,
,,17,3527,2.0477066040039062,0.2386000007390976
2.1957077980041504,0.21875,18,3549,,
2.107149124145508,0.1953125,18,3599,,
2.173830509185791,0.1875,18,3649,,
2.1189305782318115,0.21875,18,3699,,
,,18,3723,2.0382754802703857,0.24240000545978546
2.1899211406707764,0.1640625,19,3749,,
2.1672675609588623,0.19140625,19,3799,,
2.1621382236480713,0.18359375,19,3849,,
